url,address,name,online_order,book_table,rate,votes,phone,location,rest_type,cuisines,approx_cost_for_two_people,reviews_list,menu_item,listed_in_type,listed_in_city,payMode,Discount,Capacity,Catering
https://www.zomato.com/bangalore/cafe-nova-banashankari?context=eyJzZSI6eyJlIjpbIjE4NTI5MDkwIiwiNTYxNjYiLCI2MDkxOSIsIjE4Mzk2NzYwIiwxODU5MzUxOSwiMTg1MDAwMjAiLCIxODg0NDI2MCIsIjU3OTk0IiwiNTUwOTAiLCI1NzQzNSJdLCJ0IjoiQ2FmXHUwMGU5cyBhbmQgRGVsaXMgaW4gQmFuYXNoYW5rYXJpIn19,101/ Water Tank Road/ 2nd Block/ 3rd Stage/ Banashankari/ Bangalore,CAFE NOVA,No,No,3.2,11,+91 8971090261,Banashankari,Cafe,Cafe/ Bakery,600,"Rated 1.0'/ ""RATED-  No ventilation. Smokers sit in an enclosed seating area and smoke for hours. Inside sitting area is sealed like it's for AC/ but only ceiling fans were turned on. Food delivery took 45 mins.",notAvailable,Cafes,Banashankari,"Paytm, GPay",40,80,yes
https://www.zomato.com/bangalore/coffee-tindi-banashankari-bangalore?context=eyJzZSI6eyJlIjpbIjU2MTY2IiwiNjA5MTkiLCIxODM5Njc2MCIsIjE4NTkzNTE5IiwxODUwMDAyMCwiMTg4NDQyNjAiLCI1Nzk5NCIsIjU1MDkwIiwiNTc0MzUiXSwidCI6IkNhZlx1MDBlOXMgYW5kIERlbGlzIGluIEJhbmFzaGFua2FyaSJ9fQ==,27th Cross Rd/ Banashankari Stage II/ Banashankari/ Bangalore,Coffee Tindi,Yes,No,3.8,75,+91 9945758046,Banashankari,Cafe/ Quick Bites,Cafe/ South Indian,200,Rated 5.0'/ 'RATED-  please provide some extra sambal the quantity was very less,notAvailable,Cafes,Banashankari,"PhonePe, GPay, NetBanking",10,70,no
https://www.zomato.com/bangalore/sea-green-cafe-1-banashankari-bangalore?context=eyJzZSI6eyJlIjpbIjYwOTE5IiwiMTgzOTY3NjAiLCIxODU5MzUxOSIsIjE4NTAwMDIwIiwxODg0NDI2MCwiNTc5OTQiLCI1NTA5MCIsIjU3NDM1Il0sInQiOiJDYWZcdTAwZTlzIGFuZCBEZWxpcyBpbiBCYW5hc2hhbmthcmkifX0=,1036/ Srinidhi Plaza/ 3rd floor/ Above Nilgiris/ Stage 2/ Banashankari/ Bangalore,Sea Green Cafe,No,No,3.3,4,+91 9008628448,Banashankari,Cafe,Cafe/ Fast Food/ Beverages,500,Rated 5.0'/ 'RATED-  Newly opened cafe near KIMS Medical College.-Spacious and pleasant ambiance.-Must try Chicken Pakoda and Crispy Fried Chicken.-Sheesha happy hours offers are good and affordable.,notAvailable,Cafes,Banashankari,"Paytm, GPay",40,140,yes
https://www.zomato.com/bangalore/cuppa-1-banashankari?context=eyJzZSI6eyJlIjpbIjE4Mzk2NzYwIiwiMTg1OTM1MTkiLCIxODUwMDAyMCIsIjE4ODQ0MjYwIiw1Nzk5NCwiNTUwOTAiLCI1NzQzNSJdLCJ0IjoiQ2FmXHUwMGU5cyBhbmQgRGVsaXMgaW4gQmFuYXNoYW5rYXJpIn19,940/ Shantha Complex/ 20th Main/ 2nd Stage/ Banashankari/ Bangalore,Cuppa,No,No,3.3,23,+91 9591111123,Banashankari,Cafe,Cafe/ Fast Food,550,Rated 1.5'/ 'RATED-  This place was good to hangout when it was new. Now it has nothing to it more than a bunch of regulars smoking their lungs out and some noisy college students playing pool.-Beware of the roaches here.-Conclusion is/ bad coffee/ no ambiance/ too noisy and mostly nothing to eat.,notAvailable,Cafes,Banashankari,"PhonePe, GPay, NetBanking",50,170,yes
https://www.zomato.com/bangalore/srinathjis-cafe-basavanagudi?context=eyJzZSI6eyJlIjpbIjE4NTkzNTE5IiwiMTg1MDAwMjAiLCIxODg0NDI2MCIsIjU3OTk0Iiw1NTA5MCwiNTc0MzUiXSwidCI6IkNhZlx1MDBlOXMgYW5kIERlbGlzIGluIEJhbmFzaGFua2FyaSJ9fQ==,112/ Bull Temple Road/next to more Basavanagudi/ Bangalore,Srinathji's Cafe,No,No,3.8,148,080 26600704 and  and +91 9342593424,Basavanagudi,Casual Dining/ Cafe,North Indian/ Cafe/ Chinese/ Fast Food,550,Rated 5.0'/ 'RATED-  No words for the paneer...one of the few places where u get authentic paneer dishes... Hotel staff are really good and the food quality is very very good...--Parking : 2 wheeler and 4 wheeler available-Payment mode : Cash and card-Next time will try out pastries !!!,notAvailable,Cafes,Banashankari,"Paytm, GPay",40,150,no
https://www.zomato.com/bangalore/redberrys-basavanagudi?context=eyJzZSI6eyJlIjpbIjE4NTAwMDIwIiwiMTg4NDQyNjAiLCI1Nzk5NCIsIjU1MDkwIiw1NzQzNV0sInQiOiJDYWZcdTAwZTlzIGFuZCBEZWxpcyBpbiBCYW5hc2hhbmthcmkifX0=,30/ Surveyor Street/ DVG Road/ Basavanagudi/ Bangalore,Redberrys,Yes,No,4.0,219,+91 9148421256,Basavanagudi,Cafe,Cafe/ Italian,600,"Rated 4.0'/ ""RATED-  Redberrys will provideswonderful ice cream flavours and some tasty delights to fill up your tummy with the italian touch friendly staff's quick response towards the customer food in redberrys were good and tasty we loved the pizzas that they serve nice place to hangout with friends one of the best place to jump in",notAvailable,Cafes,Banashankari,"NetBanking, CreditCard, DebitCard",35,60,no
https://www.zomato.com/bangalore/sweet-truth-banashankari?context=eyJzZSI6eyJlIjpbIjU3NjAxIiwxODU1MTcwNywiMTg0NTc2MDYiLCI1OTA4NiIsIjE4MzU5OTE4IiwiMTg2MTgzNDMiLCI1NzMyNSIsIjU1Mzk3IiwiMTg1NjMwOTciLCI1Njg4MyIsIjE4MzA3ODA2IiwiNTg2MzYiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJhbmFzaGFua2FyaSJ9fQ==,101 Ground Floor/ Manjunatha Complex/ 22nd Main Road/ Banashankari/ Bangalore,Sweet Truth,Yes,No,3.9,35,+91 7710055553,Banashankari,Delivery,Bakery/ Desserts,500,Rated 4.0'/ 'RATED-  I had the opportunity to try the desserts and I was very intrigued! I tasted the desserts and my favourite has to be the cheesecake ! Would definitely recommend the desserts for the quality and taste.,['Chocolate Fantasy (Pack Of 5)'/ 'Pan Cake (Pack Of 6)'/ 'Gulab Jamun (Pack Of 10)'/ 'Gulkand Shot (Pack Of 5)'/ 'Chocolate Decadence (Pack of 2)'/ 'CheeseCake (Pack Of 2)'/ 'Red Velvet Slice Cake (Pack of 2)'/ 'Red Velvet Slice Cake & Cheese Cake (Pack of 2)'/ 'Red Velvet Slice Cake & Chocolate Decadence Cake (Pack of 2)'/ 'Hazelnut Brownie (Pack of 2)'/ 'Moments'/ 'Red Velvet Cake With Butter Cream Frosting (750 Gm)'/ 'Red Velvet Slice Cake (Pack of 2)'/ 'Red Velvet Slice Cake & Cheese Cake (Pack of 2)'/ 'Red Velvet Slice Cake & Chocolate Decadence Cake (Pack of 2)'/ 'Red Velvet Slice Cake (Pack of 1)'/ 'Valentine Red Velvet Jar'/ 'Valentine Chocolate Jar'/ 'Valentines Jar Combo'/ 'Pink Guava 500 ML'/ 'Oreo Vanilla 500 ML'/ 'Cookie Crumble 500 ML'/ 'Chocolate Fantasy'/ 'Gulkand-E-Bahar'/ 'Pan Cake'/ 'Hazelnut Brownie (Pack Of 1)'/ 'Gulab Jamun (Pack Of 2)'/ 'Plum Cake'/ 'Red Velvet Cake With Butter Cream Frosting (750 Gm)'/ 'Chocolate Mud Cake (700 Gms)'/ 'CheeseCake (Pack of 1)'/ 'Chocolate Decadence (Pack of 1)'/ 'Red Velvet Slice Cake (Pack of 1)'],Delivery,Banashankari,"CreditCard, Cash",20,90,no
https://www.zomato.com/bangalore/ovenstory-pizza-banashankari?context=eyJzZSI6eyJlIjpbIjU3NjAxIiwiMTg1NTE3MDciLDE4NDU3NjA2LCI1OTA4NiIsIjE4MzU5OTE4IiwiMTg2MTgzNDMiLCI1NzMyNSIsIjU1Mzk3IiwiMTg1NjMwOTciLCI1Njg4MyIsIjE4MzA3ODA2IiwiNTg2MzYiLCI1MzYwMSJdLCJ0IjoiRGVsaXZlcnkgUmVzdGF1cmFudHMgaW4gQmFuYXNoYW5rYXJpIn19,101/ Ground Floor/ Manjunatha Complex/ 22nd Main Road/ 2nd Stage/ Banashankari/ Bangalore,Ovenstory Pizza,Yes,No,3.9,172,+91 7738383000,Banashankari,Delivery,Pizza,750,Rated 4.0'/ 'RATED-  Stumbled upon this on Zomato while checking for home delivery options. Yummy pizza- ordered a corn veggie delight pizza. Crust was good/ golden brown and had generous toppings. Certainly will order again?,notAvailable,Delivery,Banashankari,"NetBanking, CreditCard, DebitCard",15,160,yes
https://www.zomato.com/bangalore/behrouz-biryani-banashankari?context=eyJzZSI6eyJlIjpbIjU3NjAxIiwiMTg1NTE3MDciLCIxODQ1NzYwNiIsIjU5MDg2IiwxODM1OTkxOCwiMTg2MTgzNDMiLCI1NzMyNSIsIjU1Mzk3IiwiMTg1NjMwOTciLCI1Njg4MyIsIjE4MzA3ODA2IiwiNTg2MzYiLCI1MzYwMSIsIjE4NTY1Njc5IiwiMTg1NTk4OTciXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJhbmFzaGFua2FyaSJ9fQ==,101/ Ground Floor/ Manjunatha Complex/ 22nd Main Road/ 2nd Stage/ Banashankari/ Bangalore,Behrouz Biryani,Yes,No,3.9,230,+91 7022260661 and  and +91 7022260662,Banashankari,Delivery,Biryani,650,"Rated 1.0'/ ""RATED-  Had ordered 'Zaikedaar paneer biryani regular' for lunch.--Considering the history explained on the package box about the behrouz biryani legacy of 2000 years/ i clearly felt it was not upto the mark as i have been a biryani lover for years now. Given the price i had to pay for this food (324 rupees for ONE biryan",notAvailable,Delivery,Banashankari,"CreditCard, DebitCard, Cash",20,60,no
https://www.zomato.com/bangalore/fast-and-fresh-1-banashankari?context=eyJzZSI6eyJlIjpbIjE4NTUxNzA3IiwiMTg0NTc2MDYiLCI1OTA4NiIsIjE4MzU5OTE4IiwxODYxODM0MywiNTczMjUiLCI1NTM5NyIsIjE4NTYzMDk3IiwiNTY4ODMiLCIxODMwNzgwNiIsIjU4NjM2IiwiNTM2MDEiLCIxODU2NTY3OSIsIjE4NTU5ODk3IiwiMTg2OTcyMTEiLCI1MjI1NSIsIjUxMzQ4IiwiMTgzNzEyNzIiLCIxODc4MjIwOSIsIjE4Nzg3ODgzIiwiMTgwODk2ODIiLCIxODUyMTkxMiIsIjU2MDk4IiwiMTgwODk2OTMiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJhbmFzaGFua2FyaSJ9fQ==,32/ 7th Main Road/ Dwaraka Nagar/Near PES College/ Banashankari/ Bangalore,Fast And Fresh,Yes,No,2.8,91,+91 9742974232,Banashankari,Quick Bites,North Indian/ Chinese/ Fast Food,400,Rated 1.0'/ 'RATED-  Half baked rice in a special meal. Half baked roti only panneer curry was good. Serve the order with good quality or stop serving food in late nights or mid night,notAvailable,Delivery,Banashankari,"GPay, PhonePe, Paytm",50,130,no
https://www.zomato.com/bangalore/szechuan-dragon-banashankari?context=eyJzZSI6eyJlIjpbIjE4NDU3NjA2IiwiNTkwODYiLCIxODM1OTkxOCIsIjE4NjE4MzQzIiw1NzMyNSwiNTUzOTciLCIxODU2MzA5NyIsIjU2ODgzIiwiMTgzMDc4MDYiLCI1ODYzNiIsIjUzNjAxIiwiMTg1NjU2NzkiLCIxODU1OTg5NyIsIjE4Njk3MjExIiwiNTIyNTUiLCI1MTM0OCIsIjE4MzcxMjcyIiwiMTg3ODIyMDkiLCIxODc4Nzg4MyIsIjE4MDg5NjgyIiwiMTg1MjE5MTIiLCI1NjA5OCIsIjE4MDg5NjkzIl0sInQiOiJEZWxpdmVyeSBSZXN0YXVyYW50cyBpbiBCYW5hc2hhbmthcmkifX0=,8/ 2nd Floor/ 1st Main/ Arush Trapeze/ Mount Joy Road/ Behind BMS College of Engineering/ Hanumanthnagar/ Banashankari/ Bangalore,Szechuan Dragon,Yes,No,4.2,1647,00 919663567711 and  and +91 9916326323,Banashankari,Casual Dining,Chinese/ Thai/ Momos,600,Rated 4.0'/ 'RATED-  Located near BMS college of engineering.-Food quantity is good for the price!-You must try the leefu chicken and chilli garlic noodles!The chicken lollipop is also good.-Small place but service and home delivery through zomato is good.,notAvailable,Delivery,Banashankari,"NetBanking, CreditCard, DebitCard",45,110,yes
https://www.zomato.com/bangalore/maruthi-davangere-benne-dosa-banashankari-bangalore?context=eyJzZSI6eyJlIjpbIjE4MzU5OTE4IiwiMTg2MTgzNDMiLCI1NzMyNSIsIjU1Mzk3IiwxODU2MzA5NywiNTY4ODMiLCIxODMwNzgwNiIsIjU4NjM2IiwiNTM2MDEiLCIxODU2NTY3OSIsIjE4NTU5ODk3IiwiMTg2OTcyMTEiLCI1MjI1NSIsIjUxMzQ4IiwiMTgzNzEyNzIiLCIxODc4MjIwOSIsIjE4Nzg3ODgzIiwiMTgwODk2ODIiLCIxODUyMTkxMiIsIjU2MDk4IiwiMTgwODk2OTMiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJhbmFzaGFua2FyaSJ9fQ==,556/A/ Water Tank Road/ 3rd Stage/ Banashankari/ Bangalore,Maruthi Davangere Benne Dosa,Yes,No,4.0,17,+91 9019563485,Banashankari,Quick Bites,South Indian,150,"Rated 5.0'/ ""RATED-  This restaurant serves the best benne dosas/ period! I first tried out the benne masala dosa and was stumped by the inherent taste of the dosa that I didn't require any chutney along with it. Benne kaali is another must try out. It's extremely crispy and light.--Even the tea of this restaurant had a very unique taste/ that I forced myself to limit to a cup. :",['Benne Dosa'/ 'Benne Masala Dosa'/ 'Benne Kali Dosa'/ 'Open Dosa'/ 'Benne Set Dosa'/ 'Benne Dosa'/ 'Benne Masala Dosa'/ 'Benne Kali Dosa'/ 'Open Dosa'/ 'Benne Set Dosa'/ 'Set Dosa'/ 'Khara Pongal'],Delivery,Banashankari,Cash,35,140,yes
https://www.zomato.com/bangalore/chaatimes-basavanagudi?context=eyJzZSI6eyJlIjpbIjE4NjE4MzQzIiwiNTczMjUiLCI1NTM5NyIsIjE4NTYzMDk3Iiw1Njg4MywiMTgzMDc4MDYiLCI1ODYzNiIsIjUzNjAxIiwiMTg1NjU2NzkiLCIxODU1OTg5NyIsIjE4Njk3MjExIiwiNTIyNTUiLCI1MTM0OCIsIjE4MzcxMjcyIiwiMTg3ODIyMDkiLCIxODc4Nzg4MyIsIjE4MDg5NjgyIiwiMTg1MjE5MTIiLCI1NjA5OCIsIjE4MDg5NjkzIl0sInQiOiJEZWxpdmVyeSBSZXN0YXVyYW50cyBpbiBCYW5hc2hhbmthcmkifX0=,39/ 3rd Main/4th Cross/ Hanumanth Nagar/ Near/ Basavanagudi/ Bangalore,Chaatimes,Yes,No,3.8,133,+91 8884232233,Basavanagudi,Quick Bites,Street Food/ Fast Food,200,Rated 4.0'/ 'RATED-  Ordered pack of dabeli for rs.49 today. The packing was neat. The size of dabeli was to the mark. Taste was just yum. Over all value for money ,notAvailable,Delivery,Banashankari,"NetBanking, CreditCard, DebitCard",40,110,no
https://www.zomato.com/bangalore/havyaka-mess-banashankari?context=eyJzZSI6eyJlIjpbIjU3MzI1IiwiNTUzOTciLCIxODU2MzA5NyIsIjU2ODgzIiwxODMwNzgwNiwiNTg2MzYiLCI1MzYwMSIsIjE4NTY1Njc5IiwiMTg1NTk4OTciLCIxODY5NzIxMSIsIjUyMjU1IiwiNTEzNDgiLCIxODM3MTI3MiIsIjE4NzgyMjA5IiwiMTg3ODc4ODMiLCIxODA4OTY4MiIsIjE4NTIxOTEyIiwiNTYwOTgiLCIxODA4OTY5MyJdLCJ0IjoiRGVsaXZlcnkgUmVzdGF1cmFudHMgaW4gQmFuYXNoYW5rYXJpIn19,Opp Vinayaka hospital/ Near Seetha Circle / 80 Feet Road/ Banashankari/ Bangalore,Havyaka Mess,No,No,3.9,28,+91 9243195843 and  and +91 9243404670,Banashankari,Mess,South Indian,300,Rated 4.0'/ 'RATED-  Food is good.very homely.Rice sambhar rasam papad. Quick service. Very reasonable.Ambience is just ok.Cleanliness can be improved. Staff is ok. Road side parking.,notAvailable,Delivery,Banashankari,"Paytm, GPay",20,70,yes
https://www.zomato.com/bangalore/mcdonalds-banashankari?context=eyJzZSI6eyJlIjpbIjU1Mzk3IiwiMTg1NjMwOTciLCI1Njg4MyIsIjE4MzA3ODA2Iiw1ODYzNiwiNTM2MDEiLCIxODU2NTY3OSIsIjE4NTU5ODk3IiwiMTg2OTcyMTEiLCI1MjI1NSIsIjUxMzQ4IiwiMTgzNzEyNzIiLCIxODc4MjIwOSIsIjE4Nzg3ODgzIiwiMTgwODk2ODIiLCIxODUyMTkxMiIsIjU2MDk4IiwiMTgwODk2OTMiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJhbmFzaGFua2FyaSJ9fQ==,2466/ Bhaskar Grand Tower/ 24th Cross/ Opposite BDA Complex/ Banashankari/ Bangalore,McDonald's,Yes,No,3.9,286,080 66000666 and  and 080 42005285,Banashankari,Quick Bites,Burger/ Fast Food,500,Rated 4.0'/ 'RATED-  Perfect place to have burger / coke and fries..-This place provides the best and delicious burger..--Good place to hangout with friends-Good ambience-Pleasant place,notAvailable,Delivery,Banashankari,"Paytm, GPay",25,110,no
https://www.zomato.com/bangalore/dominos-pizza-1-banashankari?context=eyJzZSI6eyJlIjpbIjE4NTYzMDk3IiwiNTY4ODMiLCIxODMwNzgwNiIsIjU4NjM2Iiw1MzYwMSwiMTg1NjU2NzkiLCIxODU1OTg5NyIsIjE4Njk3MjExIiwiNTIyNTUiLCI1MTM0OCIsIjE4MzcxMjcyIiwiMTg3ODIyMDkiLCIxODc4Nzg4MyIsIjE4MDg5NjgyIiwiMTg1MjE5MTIiLCI1NjA5OCIsIjE4MDg5NjkzIl0sInQiOiJEZWxpdmVyeSBSZXN0YXVyYW50cyBpbiBCYW5hc2hhbmthcmkifX0=,645/ 1st Floor/ 24th Cross/ 24th Main/ 2nd Stage/ Banashankari/ Bangalore,Domino's Pizza,Yes,No,3.9,540,080 26710070 and  and 18602100000,Banashankari,Quick Bites,Pizza/ Fast Food,800,"Rated 3.0'/ ""RATED-  I visit regularly with family.service here is not that great-Wen it comes to pizza must try pizza's are-",notAvailable,Delivery,Banashankari,"GPay, PhonePe, Paytm",15,100,no
https://www.zomato.com/bangalore/hotboxit-banashankari?context=eyJzZSI6eyJlIjpbIjE4MzA3ODA2IiwiNTg2MzYiLCI1MzYwMSIsIjE4NTY1Njc5IiwxODU1OTg5NywiMTg2OTcyMTEiLCI1MjI1NSIsIjUxMzQ4IiwiMTgzNzEyNzIiLCIxODc4MjIwOSIsIjE4Nzg3ODgzIiwiMTgwODk2ODIiLCIxODUyMTkxMiIsIjU2MDk4IiwiMTgwODk2OTMiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJhbmFzaGFua2FyaSJ9fQ==,2nd Stage/ Banashankari/ Bangalore,Hotboxit,No,No,3.8,36,+91 7026677677 and  and +91 7026577577,Banashankari,Delivery,North Indian/ Continental/ Italian,400,Rated 2.0'/ 'RATED-  late delivery,notAvailable,Delivery,Banashankari,"Paytm, GPay",40,80,yes
https://www.zomato.com/bangalore/kitchen-garden-kumaraswamy-layout-bangalore?context=eyJzZSI6eyJlIjpbIjU4NjM2IiwiNTM2MDEiLCIxODU2NTY3OSIsIjE4NTU5ODk3IiwxODY5NzIxMSwiNTIyNTUiLCI1MTM0OCIsIjE4MzcxMjcyIiwiMTg3ODIyMDkiLCIxODc4Nzg4MyIsIjE4MDg5NjgyIiwiMTg1MjE5MTIiLCI1NjA5OCIsIjE4MDg5NjkzIiwiMTg2NDUyNjAiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJhbmFzaGFua2FyaSJ9fQ==,1750/ 14th Main/ Police Station Road/ Kumaraswamy Layout/ Bangalore,Kitchen Garden,Yes,No,3.6,244,080 49652867,Kumaraswamy Layout,Quick Bites,North Indian/ Chinese,300,Rated 3.0'/ 'RATED-  We ordered two Indian veg thali from Zomato as my first order got a good discount also-They sent four chapatis each rice dal paneer veggie and papad-Packaging is poor as in plastic bags still-Taste is ok ok-Paneer was too oily to eat-Dal and rice were decent in taste-Once ordering is fine for a home food experience,['3 Poori with Subji'/ 'Chole Bhature [2 Pieces]'/ '2 Plain Paratha with Subji'/ '2 Aloo Paratha with Curd'/ '2 Paneer Paratha with Curd'/ '2 Onion Paratha with Curd'/ '2 Gobi Paratha with Curd'/ '2 Lachha Paratha with Curd'/ '4 Ghee Roti with Subji'/ 'Paneer Roll'/ 'Veg Roll'/ 'Aloo Roll'/ 'Paneer Aloo Roll'/ 'Veg Paneer Roll'/ 'Mushroom Paneer Roll'/ 'Bread Omelette [4 Pieces]'/ '2 Egg Paratha with Curd'/ 'Boiled Egg'/ 'Masala Omelette'/ 'Egg Roll'/ 'Double Egg Roll'/ 'Egg Aloo Roll'/ 'Egg Paneer Roll'/ 'Chicken Roll'/ 'Egg Chicken Roll'/ 'Tawa Roti'/ 'Ghee Roti'/ 'Plain Paratha'/ 'Laccha Paratha'/ 'Plain Rice'/ 'Sweet Lassi'/ 'Salt Lassi'],Delivery,Banashankari,"NetBanking, CreditCard, DebitCard",35,120,no
https://www.zomato.com/bangalore/recipe-kumaraswamy-layout?context=eyJzZSI6eyJlIjpbIjUzNjAxIiwiMTg1NjU2NzkiLCIxODU1OTg5NyIsIjE4Njk3MjExIiw1MjI1NSwiNTEzNDgiLCIxODM3MTI3MiIsIjE4NzgyMjA5IiwiMTg3ODc4ODMiLCIxODA4OTY4MiIsIjE4NTIxOTEyIiwiNTYwOTgiLCIxODA4OTY5MyIsIjE4NjQ1MjYwIiwiMTg2Njc1NjciXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJhbmFzaGFua2FyaSJ9fQ==,1621/ 1st Floor/ 50 Feet Main Road/ Kumaraswamy Layout/ Bangalore,Recipe,Yes,No,4.0,804,+91 8043755256 and  and +91 9886073774,Kumaraswamy Layout,Casual Dining,North Indian/ Chinese/ Biryani/ Rolls,450,"Rated 3.0'/ ""RATED-  Ordered Paneer meal via zomato app from this restaurant. It's above average and that's about it. Nothing to rave about this place. In this meal/ u will get paneer gravy/ Plain dal/ White rice/ 3 phulkas/ curd/ pickle/ onions and 1 pakoda. To begin with/ I will say the phulkas were soft and nice. It goes well with both the gravies. Dal was watery though!! Rice also goes well with both the gravy's/ but it tastes better with Paneer gravy. Paneer pieces were not soft. It was a little hard. Curd tasted nice! Instead of pakoda/ they cud have given some small dessert like jamun or kheer etc. Nevertheless/ it was average fare for the night. Don't have complaints though. Like I said earlier/ this will surely satiate your hunger/ but don't expect anything out of the world.",['Veg Fried Rice'/ 'Egg Fried Rice'/ 'Chicken Roll'/ 'Tawa Roti'/ 'Jeera Rice'/ 'Paneer Butter Masala'/ 'Dal Tadaka'/ 'Chicken Curry'/ 'Butter Chicken'/ 'Gobi Manchurian Dry'/ 'Aloo Jeera Dry'/ 'Aloo Gobi Dry'/ 'Green Peas Fry'/ 'Channa Fry'/ 'Bhindi Fry'/ 'Mixed Veg Dry'/ 'Paneer Bhurji'/ 'Paneer Chilli Dry'/ 'Paneer Manchurian Dry'/ 'Garlic Paneer Dry'/ 'Ginger Paneer Dry'/ 'Dragon Paneer Dry'/ '1 Boiled Egg'/ 'Masala Omelette'/ 'Egg Bhurji'/ 'Egg Chilli Dry'/ 'Egg Manchurian Dry'/ 'Chicken Fry'/ 'Chicken Ghee Roast'/ 'Gobi Manchurian Dry'/ 'Gobi Chilli Dry'/ 'Aloo Chilli Dry'/ 'Aloo Manchurian Dry'/ 'Baby Corn Manchurian Dry'/ 'Baby Corn Chilli Dry'/ 'Veg Chilli Dry'/ 'Veg Manchurian Dry'/ 'Mushroom Chilli Dry'/ 'Mushroom Manchurian Dry'/ 'Boneless Chicken Kabab [6 Pieces]'/ 'Boneless Lemon Chicken Dry'/ 'Boneless Chicken 65 Dry'/ 'Boneless Chicken Manchurian Dry'/ 'Boneless Chilli Chicken Dry'/ 'Boneless Pepper Chicken Dry'/ 'Boneless Garlic Chicken Dry'/ 'Boneless Schezwan Chicken Dry'/ 'Boneless Hunan Chicken Dry'/ 'Boneless Dragon Chicken Dry'/ 'Matar Paneer'/ 'Paneer Chilli Gravy'/ 'Paneer Manchurian Gravy'/ 'Paneer Butter Masala'/ 'Paneer Kofta'/ 'Paneer Kadai'/ 'Paneer Do Pyaza'/ 'Paneer Makhanwala'/ 'Punjabi Paneer'/ 'Paneer Tikka Gravy'/ 'Handi Paneer'/ 'Kaju Paneer'/ 'Chana Curry'/ 'Green Peas Masala'/ 'Aloo Gobi Matar Curry'/ '. Mixed Veg'/ 'Veg Kadai'/ 'Dum Aloo'/ 'Mushroom Masala'/ 'Stuffed Capcicum'/ 'Veg Punjabi'/ 'Veg Gulla'/ 'Veg Handi'/ 'Kaju Masala'/ 'Dal Fry'/ 'Dal Tadaka'/ 'Dal Makhani'/ 'Chicken Curry'/ 'Boneless Chicken Curry'/ 'Kadai Chicken'/ 'Boneless Kadai Chicken'/ 'Butter Chicken'/ 'Boneless Butter Chicken'/ 'Punjabi Chicken'/ 'Boneless Punjabi Chicken'/ 'Chicken Latpat'/ 'Boneless Chicken Latpat'/ 'Handi Chicken'/ 'Boneless Handi Chicken'/ 'Egg Curry'/ 'Egg Manchurian Gravy'/ 'Egg Chilli Gravy'/ 'Egg Butter Masala'/ 'Gobi Manchurian Gravy'/ 'Baby Corn Manchurian Gravy'/ 'Veg Manchurian Gravy'/ 'Mushroom Manchurian Gravy'/ 'Boneless Chiili Chicken Gravy'/ 'Boneless Chicken Manchurian Gravy'/ 'Boneless Pepper Chicken Gravy'/ 'Boneless Lemon Chicken Gravy'/ 'Boneless Chicken 65 Gravy'/ 'Boneless Garlic Chicken Gravy'/ 'Boneless Schezwan Chicken Gravy'/ 'Tawa Roti'/ 'Ghee Roti'/ 'Kulcha'/ 'Naan'/ 'Tandoori Butter Roti'/ 'Butter Kulcha'/ 'Rumali Roti'/ 'Stuffed Kulcha'/ 'Plain Paratha'/ 'Lachha Paratha'/ 'Aloo Paratha'/ 'Gobi Paratha'/ 'Onion Paratha'/ 'Paneer Paratha'/ 'Mixed Veg Paratha'/ 'Plain Rice'/ 'Curd Rice'/ 'Jeera Rice'/ 'Ghee Rice'/ 'Tomato Rice'/ 'Lemon Rice'/ 'Veg Fried Rice'/ 'Mushroom Fried Rice'/ 'Paneer Fried Rice'/ 'Schezwan Veg Fried Rice'/ 'Schezwan Egg Fried Rice'/ 'Egg Fried Rice'/ 'Schezwan Chicken Fried Rice'/ 'Chicken Fried Rice'/ 'Veg Noodles'/ 'Egg Noodles'/ 'Chicken Noodles'/ 'Veg Roll'/ 'Paneer Roll'/ 'Egg Roll'/ 'Chicken Roll'/ 'Chola Bhatura'/ 'Puri Sabji'/ 'Green Salad'/ 'Mixed Raita'/ 'Cucumber Raita'/ 'Roasted Papad'/ 'Mineral Water [1 litre]'/ 'Mirinda [750 ml]'/ '7UP [750 ml]'/ 'Sweet Lassi'/ 'Salt Lassi'],Delivery,Banashankari,"NetBanking, CreditCard, DebitCard",15,160,yes
